time,micro_id,macro_dominant,macro_weights_sum_sq,closure_coherence,integration,differentiation,path_coherence,dominant_subsystem,env_x,env_y,goal_prox,hazard_prox,perc_range,perc_focus,perc_mode,n_visible,heading_x,heading_y,speed,conflict_angle,clarity,curvature,inner_outer_ratio,force_mag_0,force_mag_1,force_mag_2,force_mag_3,force_mag_4,force_mag_5,force_mag_6,force_mag_7,clarity_decomp_0,clarity_decomp_1,clarity_decomp_2,clarity_decomp_3,clarity_decomp_4,clarity_decomp_5,clarity_decomp_6,clarity_decomp_7,clarity_rate,clarity_persistence,clarity_grad_mag,u_dim0,u_dim1,u_dim2,u_dim3,resultant_dir_0,resultant_dir_1,resultant_dir_2,resultant_dir_3
237,183,20,0.3616608163158544,0.7395346638247265,0.21816580527717216,0.3863835943801277,-0.13316126509085355,Attention,4.6420232582803855,19.658718727606498,0.05810761425261324,0.1944045462566533,7.135356210700024,0.5516370613193862,exploration,4,0.8803242639159659,0.47437241736932045,1.037590621235518,1.5080456174082857,0.271222000080141,0.24290120250260314,1.4058698420296052,0.9520526349988029,0.9774329004395554,0.5171534282811754,0.9331522045985758,0.9977560208530994,0.890064823321649,0.9363695664293097,0.9992829160210677,0.03527487298536947,0.15656446747834685,-0.018523210315460472,-0.04667741823482613,0.04764098240788542,-0.011699451055081833,-0.005811755458144881,0.11445351227205255,0.063307602318223,-0.3145041819364705,1.5232991869456813,0.5102604493808007,0.2749594584431813,0.7534136890099518,0.31048246846279653,0.29238423274257774,0.7979852369321082,-0.08287404980047614,-0.5204449192293161
238,170,20,0.3790886041147814,0.6544345635890272,0.20243500039361878,0.3774556045786424,0.024994292657481675,Planning,5.575958780349538,19.763544317518107,0.06429914514204693,0.2940137515385977,6.52048213405971,0.5173377279239575,exploration,3,0.9937599089366145,0.11154032181364502,0.9397999593971565,2.6559095032898425,0.17687101899938118,0.27016224568560127,1.7755550485205305,0.8600199233682838,0.9614558204621668,0.6575468058319286,0.9505791049929834,0.9860612157864346,0.9410317594731833,0.9496872985201091,0.9899719080716636,-0.05578634793058893,0.26116971845768555,-0.006778373211749661,-0.005274364512620996,0.11849732943276177,-0.12652251378179957,0.0001833613677694713,-0.008617790822076362,-0.09435098108075984,-0.269756875727774,2.40308736191299,0.48766505317682407,0.054735873805592146,0.7380399653426336,0.4631239246528167,-0.36652285641108845,0.9263721087290615,-0.06751044393324994,-0.054203799286250826
239,149,20,0.4163500607289177,0.6551125380767149,0.1753297373397114,0.3530630206206676,0.07662984329668843,Planning,6.572796431471673,19.98681861851917,0.08712008602289854,0.4457874780885886,6.428239792055802,0.6241867472569717,exploration,2,0.9758219124872874,0.21856714096508767,1.0215364487781176,1.5599325164940678,0.3978187501063915,0.10915449074342563,1.4602120385139203,0.8730308076773129,0.9985008683315293,0.6747569923038845,0.8862935327105218,0.95199063070505,0.8755271295484363,0.9809233326463027,0.9998494219128005,-0.011188485902391571,0.2895875603263026,-0.01167335145948132,0.010457355823269867,0.1285704563397524,-0.033338502806425786,0.039667949816566635,-0.01426423203120131,0.22094773110701033,-0.19908056949205358,0.29583239657241256,0.5513717146611088,0.12349767692275165,0.7145616917256872,0.4124792416406875,-0.21050028979004662,0.9481368483005606,-0.07340679408384969,0.2265779942433013
240,225,12,0.34270727764149106,0.6660412891161406,0.2381509097667887,0.4305306420708788,-0.10719465980639795,Motor Control,7.1428482812334835,0.5577441240658487,0.11887262618696608,0.5841133750834197,6.287370150354123,0.5887354691484812,exploration,2,0.7065651365510729,0.7076480112390365,0.806793061633894,1.6531400101916625,0.3111432688841695,0.40399613937550205,2.512376385439201,0.8342596875023109,0.9923448611695685,0.6995724254901389,0.9109669982017685,0.9531326781114869,0.9084721579162185,0.9769202095170227,0.9951655341078812,0.11056488270849815,0.16020743667966184,-0.031224547681749086,-0.033682630000260755,0.024809368133076874,-0.015297369931836174,-0.0006621137782739497,0.0964282427550526,-0.08667548122222202,-0.16201835350028587,0.894810724304152,0.2612961774012557,0.26169663731914894,0.8940852338409714,0.2526870640117472,0.4576543911817356,0.7717890369365592,-0.2990771472939056,-0.3247260393980637
241,264,17,0.21671090859089664,0.6410501703731448,0.5289941628933058,0.5870025332775286,-0.23373810143746893,Emotion,7.280437030563199,1.6995874048050759,0.16970645885415958,0.4574260370563051,7.364511403045828,0.47688094480822296,exploration,2,0.11963168352219665,0.9928183420433192,1.1501029265728508,1.570652226997319,0.2550192456205019,0.5042562775273371,1.0726232976003782,0.9652586732632749,0.9651501793224446,0.44789683928307356,0.967548058963537,0.9999999599079619,0.8944508524762141,0.8912374485825563,0.999981470619622,-0.03788323756391381,0.06220685452176826,-0.027244826960836084,0.028704077414484806,0.27162140122475265,-0.05476941983222814,0.05946873877870439,-0.04708434196223022,-0.05612402326366761,-0.201976722145615,3.016450335588566,0.08157825083712436,0.6770144944744539,0.7184046267789768,0.13744502713599382,-0.47497936735758256,0.779948458126583,-0.19118919963738903,0.35989122411163493
242,222,17,0.2647720954706999,0.6570338546588508,0.37126427852354915,0.503534552517131,-0.11300828054567227,Social,7.558393215963275,3.0443346476896913,0.29964322987825354,0.2574171881683951,6.310427760673861,0.3962115189951957,exploration,2,0.20241887495837443,0.9792990345449065,1.3731732550002338,1.5748592585673742,0.1977409941715093,0.4350710200213271,0.5269058642167488,0.9966669397834238,0.7359696767561331,0.6956254609345859,0.9905093962894865,0.9070434589015512,0.9995716224747356,0.9117252702520601,0.9992194211592241,-0.0013823470174104174,-0.08150368798885485,0.07542500756626251,0.0714805233520409,-0.06520092866518792,0.23935128564125474,-0.003776991624427703,-0.036651867092167965,-0.05727825144899257,-0.24334727499312567,2.802361151133847,0.1790805776515696,0.8663887536969573,0.37165629917554016,0.28137563764219975,-0.0449805096826578,-0.6982576721958942,0.5845524242099893,0.41074498209775395
243,256,17,0.32348321818931813,0.6303701311555715,0.2622119104736726,0.4587586070327809,-0.170589524372436,Motor Control,7.755486014130218,4.456131640936695,0.5907382904197165,0.12985323937759172,4.229937795053241,0.4969629463495398,internal,2,0.1382633767791343,0.9903954960729734,1.4254880992946086,1.559152311168108,0.24033767926970903,0.19743859263994995,0.38807127468587405,0.9838344098813495,0.4993701157006129,0.9283703961892437,0.9595977016218831,0.8739586551128468,0.9368136937374499,0.9979602702487936,0.9973804992309172,0.28784967975811765,-0.013145684422309277,-0.032078789873693614,0.02429834143872173,-0.11850953456494445,-0.004043362274153286,0.08158038454179846,0.01438664466617179,0.04259668509819972,-0.35204308465762285,1.027078953697028,0.12889767950480796,0.9233079952889223,0.34737779780678646,0.10107610817960157,0.8600646562095791,-0.16804910313805807,-0.3049718575486331,0.37288128429424977
244,319,17,0.44734254564942505,0.6386643794301922,0.15784681973656164,0.4107086350987255,-0.13401940280067678,Motor Control,8.210737703397104,5.61092806633176,0.7720022365894658,0.06366668550253766,4.084266786840718,0.3707532757257211,internal,1,0.3667559590209016,0.930317185976191,1.2412932307418636,1.6189664366190546,0.4564592509793143,0.4332945766857471,0.842368378734044,0.991657898615235,0.38406031920207306,0.9377252599655619,0.9948786961991586,0.8273186319532604,0.913319331065065,0.984717085378715,0.9998064713117023,0.21272875694289065,-0.04051120559144933,0.13146635445159427,-0.0033901352793768214,-0.015100380247544398,0.0987262466665692,-0.010694750789796814,0.08323436482642756,0.21612157170960525,-0.28789797784802057,4.052416386370507,0.28049936878047704,0.7115177736405351,0.6396937562685406,-0.07651431302975505,0.7430457657940401,-0.3015317481964806,0.5739887232805267,-0.16582683833419
245,230,17,0.35724788543612335,0.5908137627559487,0.22252898413002659,0.4424708362293027,-0.014754670935381423,Memory,8.684690885292435,6.7146866955611175,0.44382415365602873,0.03471994300502144,5.838162537611244,0.3535600191208285,exploration,1,0.3945618668457607,0.918869377676277,1.2012138569909099,1.57469874957275,0.3777170764182586,0.28266283762565225,0.9406915535151682,0.9598542090026777,0.7026680921092585,0.7686298784245138,0.9970684829962764,0.9524240470915131,0.9987094949046428,0.8622777949167332,0.9676107762037188,-0.008486661997448448,-0.010401983911474053,0.06223613016835534,0.27018162258745343,-0.004383751366066759,0.08884404780559575,0.014645953352001834,-0.03491828022015845,-0.0787421745610557,-0.16156728047729896,1.9639309809226935,0.28738948650638696,0.6692826165080424,0.6548706545394062,0.20152535351382847,-0.1785187274794246,-0.21880792569139004,0.42454815778252664,0.8602400928329376
246,196,20,0.28333263948854953,0.5797108290091301,0.32944760719524,0.5009424079124533,-0.08749369918456748,Motor Control,9.081263427338927,7.685436144394582,0.2466338379195759,0.01928851131314905,5.929223927236437,0.4410677474596799,exploration,1,0.37818167594847113,0.9257313973160928,1.0486297122987178,1.6325693256544775,0.4135668412862015,0.22574792723972148,1.3696782443949032,0.9578138030920942,0.7430079207393177,0.7557409723218784,0.9794832980091478,0.9628493221529242,0.9999480724887818,0.9472270144816366,0.9981551358676625,0.3411709224126812,-0.012953554733869117,-0.0129085020698261,0.08305284966031427,-0.04520050765377691,3.185704425533508e-05,0.022611807329792576,0.037761969296630164,0.035849764867942946,-0.11560717723275468,0.2695134819690778,0.22299988333373064,0.5458698999154792,0.7198027154147926,0.36630743274044875,0.8681157188292523,-0.2433541991631507,-0.2425078096253768,0.35825102196914105
247,105,23,0.2316415365551829,0.6464207342471355,0.4706800859179412,0.513324713438093,0.06110599072803087,Intuition,9.015804408377242,8.568707154518771,0.14654999530678467,0.011497111109996582,6.318816292488755,0.556415202918314,exploration,2,-0.07390709799216087,0.9972651306780845,0.8856932654645355,0.48114150018311513,0.47140034616395826,0.36530152234401936,2.0320768683244745,0.9748184708131887,0.8378699459980563,0.6941786805421009,0.9304938807082392,0.973589993351308,0.9924080247275888,0.9682564439826382,0.9948524880283256,0.0250076917496721,0.012454507200695901,-0.012250585103912637,0.22512248231478366,-0.0024572132771430544,-0.02176564161889641,0.2790112439104898,-0.03372213901173119,0.057833504877756736,-0.021138810981424457,0.9350685049881752,-0.032632890695290934,0.44033177986632327,0.6701868293510143,0.5965673573445495,0.24352671900538894,0.0882607980629598,-0.5473626081748901,0.7958008191926805
248,92,23,0.3207485432131663,0.7139470101528492,0.2659981710158745,0.46703833249084126,0.2610670958318093,Emotion,8.750668007792159,9.526043580857353,0.09631455057103587,0.007526187855867746,6.0211209761060855,0.7175971501411846,vigilant,1,-0.26690512347653106,0.963722810284149,0.9933732149146862,0.847782771271634,0.25929512447127867,0.17371721984299177,1.5609624793206336,0.9994674053832726,0.8978351294986815,0.7421924310995275,0.8025630075159759,0.9424182765435505,0.9867032621740243,0.9986441241085567,0.8955744078379931,-0.021393130903672307,0.1254543363472778,0.018963698782166895,-0.025135922407403647,0.23518243723410479,-0.05590019341756882,-0.021059499314553216,0.003183398150927186,-0.2121052216926796,0.0699604510182718,0.8316517653667346,-0.1439766829040641,0.5198611838408379,0.5667693218751827,0.6227259269507661,-0.49651569561482095,0.6124776763323135,0.11181412212079385,-0.6048478007706207
249,136,20,0.2350988917470359,0.7366816413356707,0.4585067484174749,0.5079696607304066,0.33755295267874463,Memory,8.912111128197369,10.271315851728291,0.06151967165966716,0.00808961038676502,5.400615931251096,0.7359081488655362,vigilant,0,0.21171259020315664,0.9773319697776545,0.7625579577024275,2.1501790725854195,0.2687913620692324,0.36823040868326595,2.864461764072368,0.9895810802381768,0.8542507501492109,0.8238765255525833,0.7824400374134478,0.8829833740965803,0.9994497552508939,0.9992169079548725,0.8402877769803432,0.04036116148361091,-0.0070841530176277406,-0.05420097498919267,0.24808204274851284,-0.05187240685596324,-0.0005870096245529108,0.10756492143601921,-0.013472219111573954,0.009496237597953705,0.10502128994113095,0.40897533095046396,0.06978007665813403,0.3221268026907973,0.7733735354150251,0.5415333956548332,0.5526846637061605,-0.30647535829747763,-0.34238969513009787,0.6952566532793194
250,92,23,0.31336570992357443,0.761922496625766,0.27672825998065587,0.4660735433688221,0.15336464737353406,Emotion,8.63125982175787,11.199624472473245,0.042060377669164935,0.011472159010645426,6.64024121249015,0.6790733769583832,vigilant,1,-0.28957831114650806,0.9571543249202483,0.9698630582088231,1.793871270548883,0.2727274151034197,0.3651326089488574,1.6510641365296235,0.9975623994538887,0.9466965305275448,0.6339505996191914,0.8406792346224436,0.9839515050517018,0.9477279098278253,0.9864710204869115,0.9427218045543909,-0.01749380719325646,0.036642615675774454,0.008700292899181736,-0.04781568959286705,0.33084101399793053,-0.016077341253045784,-0.010698101136506379,-0.011371568293791429,0.0039360530341873146,0.11538168913392494,1.5894970322918245,-0.15001816543717744,0.49586080979714015,0.5653309345105731,0.6418859102921564,-0.5332576432859973,0.7319887183968521,0.03891093675473764,-0.4222733013318112
251,186,5,0.45910361913766984,0.774976475267628,0.15213428558361175,0.3591713675270772,-0.032387690321549215,Attention,8.053592939461177,11.52949767381098,0.026954018372342278,0.018600630648261018,5.391985607063439,0.7493201372045094,vigilant,0,-0.8683869676987127,0.4958871588688649,0.6652182768559414,1.9728885255405784,0.322855953067148,0.5213724671238918,4.025168275845563,0.9886832402689725,0.868402010816284,0.8248641876657155,0.7668001499269933,0.8896179913330987,0.9987927466886656,0.9985337589600733,0.8285191374678765,0.019048091086509657,0.049047381703514394,0.22874847267468615,-0.03189476199935604,-0.009260410385603676,0.012945905662426366,-0.04414798921657074,0.09836926354154191,0.05012853796372829,0.09842182447754165,1.000397489041347,-0.2093746320156441,0.11956212526380795,0.8575953090695555,0.4543098364911428,0.383858931177144,0.2464933320315655,0.6154434309434772,-0.6427462497191552
252,110,3,0.2394513820585043,0.8031836839379618,0.44383736184261063,0.48954829896696833,-0.10340113882838245,Memory,7.9475970131696325,12.217787813540443,0.023171222013569116,0.023001029701510918,7.145571854417333,0.6180168855438,exploration,0,-0.15220466116863565,0.9883489976311713,0.696403943727494,1.4613816073988832,0.35164597163870476,0.28428895576837476,3.573883843338357,0.9778354987376756,0.9928267209923892,0.514325063702421,0.8908437395747038,0.9725740608165763,0.853026086561159,0.958478175117833,0.8830410289033354,0.22724774407899434,0.01307438930844045,0.00027053686518450134,0.07607321164241468,-0.0574687477658555,-0.006107349010131414,0.0051543869591656796,0.09340179956049198,0.028790018571556775,0.057610653005488704,0.7326828667377224,-0.04101278347644597,0.2663186733427225,0.7562770874240315,0.596185594305926,0.8882586638106843,0.35012202498360706,0.010633681200926925,0.29714985884356926
253,157,5,0.234776725853708,0.7799082562970634,0.4596212696885155,0.49235001870106043,-0.21509496953286053,Motor Control,8.239288675879425,12.773637846639108,0.01642456093558868,0.03258037374724902,6.5376625245441895,0.7173299160141482,vigilant,0,0.4646720384512034,0.8854828607497739,0.6277366369666421,1.5594548267118329,0.4600152841546959,0.2024939000526565,4.725490090611719,0.999158621820316,0.9638850360963488,0.6542514467682308,0.8028466416653586,0.9761012687627125,0.9380673610327095,0.9935720188588821,0.8927424654487648,0.20143390505137024,0.10748023861290755,0.02598474931494046,-0.009523578891458844,-0.015345413078053613,-0.0059767692226890805,-0.0096702487764977,0.16563240114417685,0.10836931251599113,0.16452646231825085,0.7093783689765977,0.09620258848119205,0.18332444436250447,0.8382788532636886,0.5044063384213294,0.77413281176904,0.4884767464190269,0.1609138402186233,-0.3690739681642924
254,81,3,0.45408367008366046,0.6783696825734211,0.15451758406716462,0.3271279079320381,-0.20173716385829837,Planning,8.891454089122192,12.833234708276208,0.012419962946689433,0.04182551110090057,7.029673119582132,0.6530844368949306,vigilant,1,0.9958505401581103,0.0910038552304234,0.6548828232188555,2.7117318866241145,0.19244911324607214,0.3933052664439921,4.198254290994963,0.9953617743234967,0.983052464229159,0.5452417354868266,0.863466409695173,0.9981006417380942,0.8862941706007083,0.9717327671750657,0.9574366023926084,0.03976971399048068,0.15286136753139026,0.028751928746839923,-0.018870749066156225,0.0640020645021131,-0.07537458083088767,-0.017143963272583586,0.0184533316448757,-0.2675661709086238,0.09491382496204712,3.1972900813455483,0.23075017925411037,0.021086654131754843,0.6193921533708583,0.7501086908804182,0.22943191382065847,0.7478415299792497,0.17063962687571685,-0.5991461930936399
255,162,20,0.4500139043901808,0.6476583396781802,0.15650936241568572,0.3842188005125694,-0.3168771289753681,Planning,9.540840276484511,13.577665482939507,0.014651993077062265,0.03974947564786136,5.71635292022515,0.8250760836162927,vigilant,0,0.6573625026447113,0.7535745086696349,0.987866184562852,1.5624687240711743,0.4458494727861257,0.49976442590607273,1.581547496507951,0.9730130285403598,0.999777651784953,0.7850817490361616,0.6613145549679096,0.9889492417091211,0.9060989246271229,0.9957191337118553,0.9301254568623097,0.013133102153103277,0.44058689144333896,0.004434581850989889,-0.009274423778680955,0.03026997223725751,-0.06342908526352921,-0.009693730844064809,0.03982216498771096,0.2534003595400536,0.012188863071498806,3.4178550316583625,0.3513101693676674,0.4027281556322219,0.7015460691665358,0.47140671441644927,0.22497991033617926,0.958316636170954,0.07596772217012725,-0.15887784606858968
256,141,20,0.4953913923790776,0.6273515013918549,0.1370217907644792,0.36209422021863513,-0.5004240031964711,Planning,10.174379605869168,14.470216534669694,0.013926047516999447,0.05008368406593522,6.209276414999215,0.6299847000915144,exploration,1,0.5788174877551396,0.815457120803313,1.0945407538423706,1.5332879539545863,0.2815371214910964,0.1699277634949278,1.2281531285900318,0.9362591320945736,0.9153196323783673,0.7126240965569747,0.8819159286227924,0.9993388290854162,0.9774220820006975,0.9866701263177909,0.9963876804685217,-0.0023615609185390443,0.21793446915111053,0.007319407635273678,-0.018275508297720896,0.08906652725920677,-0.08053243709601601,-0.014934554896456308,0.08332077865423769,-0.1643123512950293,-0.05039324612250016,0.3387203425258316,0.3654657584387289,0.5148801849171474,0.5818455323903331,0.5126294285601429,-0.08991832041996731,0.7042481189343996,0.10833106610387434,-0.6958546275961738
257,120,20,0.3064850936659313,0.6326397331566275,0.28744461652487174,0.49678352958346184,-0.527823061114397,Planning,10.446396685719604,15.507260051940245,0.01171776816859124,0.06293419844873205,5.491073194341999,0.6588405999921001,vigilant,0,0.2537176325567559,0.9672783275406281,1.0721252484869634,1.9375550721991557,0.3071134869622468,0.2251543032799883,1.2955533824408296,0.9308247830486145,0.8572621476990875,0.8132993112418856,0.8586099601788479,0.9944031699249636,0.9988782814107302,0.9988015645949776,0.9945709762915999,-0.017512469634885383,0.2235216825985974,-0.028158806622112235,0.06712381920520678,0.040614263881474384,-0.056318297964252084,0.09316841355666171,-0.015325118058443835,0.025576365471150386,-0.09489369094262304,1.0853046159554067,0.15502729711612145,0.591029260231181,0.5860964460531849,0.532110784163673,-0.21409971433583935,0.6158067207690292,-0.6891276633327179,0.31630121499386454
258,141,20,0.3297716567586535,0.6325484601965452,0.25386655013428233,0.4826389192877195,-0.38463314756317224,Emotion,10.775474196974512,16.514345794601816,0.013788891295058593,0.08599982674394674,5.516578676319109,0.6724775489145711,vigilant,1,0.3106006632652972,0.9505404925510315,1.0594874711321194,1.5584154307824178,0.23512399338285328,0.07439583540850975,1.3349520251000315,0.9879101865393436,0.8066501140917735,0.8102412906373294,0.8466747354881232,0.9512892000747879,0.999993916817447,0.9992711214310313,0.9637966696747348,-0.013693022928934208,0.03525102405117899,-0.10792696864146138,0.0708607616958808,0.14782628878657214,-0.011656892185775926,0.1501661441938929,-0.0357033415885001,-0.0719894935793935,-0.020930682418296997,1.0140427144746258,0.18621567813526352,0.5698814051283263,0.6335811191069526,0.489013139717912,-0.6488413333173593,0.2977294877871964,-0.5368320746909337,0.44963696452132657
259,141,20,0.407610611905738,0.626107097806101,0.18101014366641005,0.4162584687762296,-0.32599920110266467,Emotion,11.304300987676333,17.52180444553643,0.018466209269471352,0.10433731377814671,5.801486714641715,0.6423091978025384,exploration,1,0.46477257830498325,0.8854300934888865,1.1378183984744576,1.8037211535037296,0.11717176640314148,0.14769001628591324,1.1057704878437393,0.9825088908112223,0.8217269483190072,0.7736762614186123,0.8722764151348773,0.9624969109007302,0.9989850715495922,0.9947613027549302,0.9768095247860193,-0.09680556673947398,0.013750045574551215,-0.09192294884536695,0.009733504101282047,0.22672018688790901,-0.018256771700252868,0.09962874869965462,-0.025675431575161608,-0.1179522269797118,0.08873241304669571,0.9385536378063273,0.31174341761802465,0.5938969213991449,0.5598777697184653,0.4864559088956872,-0.7885969741331481,0.40799296541225655,-0.35811061294096486,0.28881367949112546
260,94,20,0.25293733761338366,0.584258950852406,0.40266352102964303,0.4916115385765226,-0.237676475638207,Aesthetic,11.358704656048403,18.33772260952342,0.02635444799690379,0.10274288092369792,5.359266618310792,0.640519136226981,exploration,2,0.06653011899689067,0.9977844172296236,0.8177299122914884,2.4132104945130837,0.17002768084069803,0.40682000898414056,2.4360142309101667,0.9501663220869042,0.8045411361132176,0.8285752088409446,0.8737051241509826,0.9798952491750904,0.9997106324571577,0.998651398197966,0.9923395449091663,0.08373092109769523,-0.019308731583933474,-0.007930841054476837,0.005676128577704009,-0.08096609949472598,-0.0042661428597500885,0.01915827229283067,0.1739341738653545,0.05285591443755655,0.22177922892244512,1.7031734051811875,0.02526510979392129,0.37891308826831316,0.6711515798186608,0.6366648118696261,0.9277157838970241,-0.23704622861858413,-0.28723504805045164,0.025466389172608416
261,86,20,0.30679751573068625,0.6593575747513601,0.286942174241958,0.4607706892559492,-0.23796988965516047,Social,11.606045257240423,19.192697640196968,0.03718898054143587,0.1103204477216424,6.026909478911965,0.7456653683087382,vigilant,2,0.2779003196782622,0.9606099168355071,0.8900335252524274,2.620777608941785,0.07108865169063561,0.17247885871047577,2.0096957562643447,0.999680786158429,0.9254322604423659,0.7413201386027678,0.7711406546280465,0.968228564136495,0.9784162361562462,0.9997026214861703,0.9017179151002677,-0.0078813463156004,0.21065237252388383,0.005491244767834268,-0.03679191888716643,0.08211714390531585,-0.13902103041849606,-0.05692369718987409,0.013445883304738617,-0.09893902915006242,0.29054017037818664,0.7662641961999175,0.12380043029155936,0.4279373308539496,0.5557873860538061,0.7018856429823163,-0.16905623447864476,0.7919671497343369,0.10653504974617733,-0.5769387372166574
262,92,23,0.29859309427567365,0.6929747441573025,0.3006686401926198,0.4730891058334815,-0.2903433365997778,Attention,11.326796260973278,0.1164153858718322,0.04955190714228768,0.10712583894926839,5.334724316322836,0.7913199500876213,vigilant,2,-0.2893757259505372,0.9572155918238062,0.9650049096200817,0.6544425580500387,0.39022897159512904,0.2863829402655921,1.6704382327229437,0.9923071365021486,0.9038084073513535,0.8313244705441342,0.7122896421557956,0.9766014396534335,0.9959052071001738,0.9946495108568536,0.9126383402489268,-0.0003079172634749882,-0.02107395881142494,0.21805978276440818,-0.0020003883757162815,-0.014683808796957003,0.31840849560856166,-0.10936999133069569,0.0011967578004281557,0.31914031990449343,0.17744475682818364,1.0279134662265128,-0.14863518716993523,0.4916650081321296,0.4996196369296902,0.6975337262868626,-0.010869955305124964,-0.7439434255737783,0.6644119887425339,-0.07061680276257032
263,53,13,0.26077306850902815,0.7213695286798546,0.3814217181342076,0.49485867922243115,-0.32133282244901873,Emotion,11.242756897159696,1.117229457504762,0.07754910772935981,0.10707206291036603,4.997717821578141,0.7882736084008037,threat-lock,2,-0.08367651662009402,0.9964929706557528,1.0043363085384671,1.8972423040134452,0.35227385931134586,0.4104949129217316,1.5208714242254802,0.9888920975986764,0.870784425069571,0.866244892280381,0.716551945752224,0.8916321135133174,0.999984180844734,0.990159081271924,0.8012484494772222,-0.018676373201847975,0.06270198366407677,-0.0038053358553730263,-0.024021997123109467,0.38894945601611425,-0.05243952249500137,-0.014295338275367862,0.013860986581854548,-0.03795511228378318,0.2384765091721683,0.7769541856981936,-0.045971597423223015,0.5474698939732988,0.13059818068072812,0.8252923255587113,-0.4193269378689784,0.7252369260252636,-0.0854384142620139,-0.5393483083085039
264,99,20,0.21774474618901127,0.6294012191315425,0.5246383300930912,0.5379093252303322,-0.24041671231922856,Planning,11.307154067397173,2.1719773532716147,0.11424184653032851,0.09340165709568168,2.783589084084369,0.8777046278910978,threat-lock,0,0.06094108332026377,0.9981413649196954,1.0567119376439345,2.8442449506546392,0.2044306829349879,0.36338143199631473,1.3437496660438002,0.9989427472023056,0.8368253755703153,0.9914353810822802,0.5647057319983086,0.9076968627371188,0.955567363188194,0.8710338786236298,0.7876862196738348,0.13202156168905524,0.02969032442549115,0.017689712609201207,-0.022957117693979928,-0.017471964283019923,0.05809915786029381,-0.014970363964714432,0.02232937229266083,-0.14784317637635797,0.17713322233291937,2.465367141949869,0.03638248809942806,0.5959012270899768,0.4422719918681809,0.6693082304299767,0.8373305246239405,0.10096253779707458,0.5271800403071484,-0.103756270154263
265,154,20,0.21726398311122697,0.6497992714278057,0.5266577712574432,0.5520415477235533,-0.3799830597932611,Intuition,11.532501735081711,3.3601909389494926,0.15116642564786714,0.0753545744865914,4.653631951209086,0.7685157613009836,threat-lock,1,0.18633110922979387,0.9824870063940766,1.2093936896314372,2.0849660825914182,0.10647202619424742,0.27451028428716223,0.9203233316917349,0.9993379381036334,0.8030577317046977,0.8968809738738255,0.7429848475704086,0.9184058945959573,0.9940820030593872,0.9870295196570369,0.8942608670526246,0.0099093243044738,-0.13525543490699224,0.03611200517612871,0.0201093819654918,-0.027206247345570304,0.1391325601645024,0.07088296677681291,-0.00721252994059962,-0.09795865674074047,0.18304663600284793,1.867214772054691,0.13710474908420106,0.7229261664729517,0.500122355480679,0.45657163200941175,0.2676199082275054,-0.7714816655936145,0.19556863714436099,0.5430916428547775
266,120,20,0.23376686433929927,0.6881636904548768,0.46314104387494964,0.5486758484653285,-0.31618271274355775,Planning,11.63416815488757,4.435602261546712,0.1661294868148674,0.061111255982084826,5.000734132884074,0.6196001424065882,exploration,1,0.09411759879091086,0.9955610868238237,1.0802062644173291,0.8655425218196486,0.28113438636449306,0.18221667687184037,1.2709032721972364,0.9905565543686055,0.6909252834976276,0.8659547474008154,0.8896866530836063,0.9101684624466232,0.9875116355806873,0.9995257211415811,0.9741511455294983,-0.026259003671517154,0.21659360935646998,-0.01203860949634568,-0.02090774092079784,0.22436802101897746,-0.09056655276988428,-0.006271422973464822,-0.0037839141789446067,0.17466236017024564,0.08820232111390877,1.363274497454807,0.05819943662681309,0.6156244435160811,0.6217348166879607,0.48069238379635787,-0.5909436642986301,0.5966582274667505,-0.270921920026652,-0.47051658681774
267,120,20,0.2761027072594891,0.7045788472950442,0.3447607832237358,0.5155778162337841,-0.2996607128392737,Memory,11.837186606356596,5.480990156806676,0.16039902300692496,0.044517422886837556,5.730408900127764,0.6364846686574505,exploration,2,0.19064216471564904,0.9816595973312394,1.064918937381123,0.5249153600642462,0.18864916336069207,0.08987255283032256,1.317888764963712,0.9983049762014503,0.788039679816725,0.7832278148705549,0.8768892903547584,0.9190422611284115,0.9999906657911745,0.9950143294762538,0.9543321502553463,0.00100624299684569,0.008137904293363292,-0.09064360618159689,0.20400096136195445,0.003817551425109087,-0.014571171533815966,0.1451700831868042,-0.06826880218797178,-0.09248522300380099,0.10515628708048323,0.7931376741557972,0.11523780507524216,0.5933855057522444,0.5881967753303591,0.5372508011492962,0.03564304358550131,0.0736905721416848,-0.6562396704084668,0.7500991721123148
268,196,20,0.39234855598554297,0.6525203870761405,0.19187839599931172,0.37061391880554134,-0.33678223719971934,Social,12.763366477782347,6.195378511617339,0.17302208758200271,0.03202292864728925,5.529180651982155,0.6760755608045073,vigilant,2,0.791820813857576,0.6107534680555863,1.1696836648099804,1.5719434553501628,0.23276360185530992,0.52141255015391,1.021026016414512,0.9933379324358077,0.8049184023992904,0.8087178411358674,0.8434225340193792,0.9411096566725875,0.999993269246366,0.9993509162608579,0.9544383237230945,0.002035026694424761,-0.0134956854297079,0.1099789226576438,-0.03737375497221601,-0.08291199953448468,0.22838777080768932,-0.01563590532746748,0.04177922695942808,0.04411443849461785,0.11617736406329923,0.9376840008181497,0.5540468598933822,0.4273517887167536,0.6343464817299534,0.3286442557533963,0.08986202776068376,-0.5959379382948246,0.7711215549620174,-0.2053152140992295
